GAME_ID,GAME_DATE,MATCHUP,WL,PTS,PLUS_MINUS,TEAM,OPPONENT
0021600781,2017-02-07,DAL vs. POR,L,113,-1,DAL,POR
0021600779,2017-02-07,CHA vs. BKN,W,111,4,CHA,BKN
0021600788,2017-02-08,MEM vs. PHX,W,110,19,MEM,PHX
0021600783,2017-02-08,IND vs. CLE,L,117,-15,IND,CLE
0021600789,2017-02-08,NOP vs. UTA,L,94,-33,NOP,UTA
0021600787,2017-02-08,MIL vs. MIA,L,88,-18,MIL,MIA
0021600792,2017-02-08,GSW vs. CHI,W,123,31,GSW,CHI
0021600793,2017-02-08,SAC vs. BOS,W,108,16,SAC,BOS
0021600784,2017-02-08,BKN vs. WAS,L,110,-4,BKN,WAS
0021600791,2017-02-08,NYK vs. LAC,L,115,-4,NYK,LAC
0021600782,2017-02-08,PHI vs. SAS,L,103,-8,PHI,SAS
0021600790,2017-02-08,MIN vs. TOR,W,112,3,MIN,TOR
0021600786,2017-02-08,DET vs. LAL,W,121,19,DET,LAL
0021600785,2017-02-08,ATL vs. DEN,W,117,11,ATL,DEN
0021600794,2017-02-09,CHA vs. HOU,L,95,-12,CHA,HOU
0021600797,2017-02-09,DAL vs. UTA,W,112,7,DAL,UTA
0021600796,2017-02-09,OKC vs. CLE,W,118,9,OKC,CLE
0021600795,2017-02-09,ORL vs. PHI,L,111,-1,ORL,PHI
0021600798,2017-02-09,POR vs. BOS,L,111,-9,POR,BOS
0021600800,2017-02-10,NYK vs. DEN,L,123,-8,NYK,DEN
0021600807,2017-02-10,PHX vs. CHI,W,115,18,PHX,CHI
0021600801,2017-02-10,DET vs. SAS,L,92,-11,DET,SAS
0021600802,2017-02-10,MIL vs. LAL,L,114,-8,MIL,LAL
0021600799,2017-02-10,BKN vs. MIA,L,99,-9,BKN,MIA
0021600805,2017-02-10,WAS vs. IND,W,112,5,WAS,IND
0021600803,2017-02-10,MEM vs. GSW,L,107,-15,MEM,GSW
0021600804,2017-02-10,MIN vs. NOP,L,106,-16,MIN,NOP
0021600806,2017-02-10,SAC vs. ATL,W,108,1,SAC,ATL
0021600810,2017-02-11,PHI vs. MIA,W,117,8,PHI,MIA
0021600814,2017-02-11,DAL vs. ORL,W,112,32,DAL,ORL
0021600812,2017-02-11,HOU vs. PHX,W,133,31,HOU,PHX
0021600808,2017-02-11,CHA vs. LAC,L,102,-5,CHA,LAC
0021600813,2017-02-11,OKC vs. GSW,L,114,-16,OKC,GSW
0021600815,2017-02-11,UTA vs. BOS,L,104,-8,UTA,BOS
0021600811,2017-02-11,CLE vs. DEN,W,125,16,CLE,DEN
0021600809,2017-02-11,IND vs. MIL,L,100,-16,IND,MIL
0021600819,2017-02-12,SAC vs. NOP,W,105,6,SAC,NOP
0021600817,2017-02-12,NYK vs. SAS,W,94,4,NYK,SAS
0021600816,2017-02-12,MIN vs. CHI,W,117,28,MIN,CHI
0021600818,2017-02-12,TOR vs. DET,L,101,-1,TOR,DET
0021600821,2017-02-13,CHA vs. PHI,L,99,-6,CHA,PHI
0021600826,2017-02-13,DAL vs. BOS,L,98,-13,DAL,BOS
0021600830,2017-02-13,POR vs. ATL,L,104,-5,POR,ATL
0021600829,2017-02-13,PHX vs. NOP,L,108,-2,PHX,NOP
0021600824,2017-02-13,MIL vs. DET,W,102,13,MIL,DET
0021600822,2017-02-13,BKN vs. MEM,L,103,-9,BKN,MEM
0021600828,2017-02-13,UTA vs. LAC,L,72,-16,UTA,LAC
0021600820,2017-02-13,WAS vs. OKC,W,120,22,WAS,OKC
0021600823,2017-02-13,MIA vs. ORL,L,107,-9,MIA,ORL
0021600827,2017-02-13,DEN vs. GSW,W,132,22,DEN,GSW
0021600825,2017-02-13,IND vs. SAS,L,106,-4,IND,SAS
0021600832,2017-02-14,MIN vs. CLE,L,108,-8,MIN,CLE
0021600831,2017-02-14,CHI vs. TOR,W,105,11,CHI,TOR
0021600833,2017-02-14,LAL vs. SAC,L,96,-1,LAL,SAC
0021600840,2017-02-15,MEM vs. NOP,L,91,-4,MEM,NOP
0021600834,2017-02-15,ORL vs. SAS,L,79,-28,ORL,SAS
0021600844,2017-02-15,PHX vs. LAL,W,137,36,PHX,LAL
0021600838,2017-02-15,BKN vs. MIL,L,125,-4,BKN,MIL
0021600837,2017-02-15,TOR vs. CHA,W,90,5,TOR,CHA
0021600845,2017-02-15,OKC vs. NYK,W,116,11,OKC,NYK
0021600839,2017-02-15,DET vs. DAL,W,98,7,DET,DAL
0021600847,2017-02-15,GSW vs. SAC,W,109,23,GSW,SAC
0021600846,2017-02-15,LAC vs. ATL,W,99,15,LAC,ATL
0021600836,2017-02-15,BOS vs. PHI,W,116,8,BOS,PHI
0021600843,2017-02-15,UTA vs. POR,W,111,23,UTA,POR
0021600835,2017-02-15,CLE vs. IND,W,113,9,CLE,IND
0021600842,2017-02-15,DEN vs. MIN,L,99,-13,DEN,MIN
0021600841,2017-02-15,HOU vs. MIA,L,109,-8,HOU,MIA
0021600848,2017-02-16,IND vs. WAS,L,98,-13,IND,WAS
0021600849,2017-02-16,CHI vs. BOS,W,104,1,CHI,BOS
0021600851,2017-02-23,DET vs. CHA,W,114,6,DET,CHA
0021600855,2017-02-23,SAC vs. DEN,W,116,16,SAC,DEN
0021600854,2017-02-23,GSW vs. LAC,W,123,10,GSW,LAC
0021600853,2017-02-23,CLE vs. NYK,W,119,15,CLE,NYK
0021600850,2017-02-23,ORL vs. POR,L,103,-9,ORL,POR
0021600852,2017-02-23,NOP vs. HOU,L,99,-30,NOP,HOU
0021600865,2017-02-24,LAC vs. SAS,L,97,-8,LAC,SAS
0021600856,2017-02-24,PHI vs. WAS,W,120,8,PHI,WAS
0021600858,2017-02-24,TOR vs. BOS,W,107,10,TOR,BOS
0021600860,2017-02-24,MIL vs. UTA,L,95,-14,MIL,UTA
0021600864,2017-02-24,DEN vs. BKN,W,129,20,DEN,BKN
0021600862,2017-02-24,MIN vs. DAL,W,97,13,MIN,DAL
0021600863,2017-02-24,ATL vs. MIA,L,90,-18,ATL,MIA
0021600861,2017-02-24,OKC vs. LAL,W,110,17,OKC,LAL
0021600859,2017-02-24,CHI vs. PHX,W,128,7,CHI,PHX
0021600857,2017-02-24,IND vs. MEM,W,102,10,IND,MEM
0021600870,2017-02-25,DAL vs. NOP,W,96,13,DAL,NOP
0021600873,2017-02-25,GSW vs. BKN,W,112,17,GSW,BKN
0021600869,2017-02-25,MIA vs. IND,W,113,18,MIA,IND
0021600867,2017-02-25,ORL vs. ATL,W,105,19,ORL,ATL
0021600871,2017-02-25,CLE vs. CHI,L,99,-18,CLE,CHI
0021600872,2017-02-25,HOU vs. MIN,W,142,12,HOU,MIN
0021600866,2017-02-25,SAC vs. CHA,L,85,-14,SAC,CHA
0021600868,2017-02-25,NYK vs. PHI,W,110,1,NYK,PHI
0021600875,2017-02-26,MIL vs. PHX,W,100,4,MIL,PHX
0021600878,2017-02-26,TOR vs. POR,W,112,6,TOR,POR
0021600874,2017-02-26,LAL vs. SAS,L,98,-21,LAL,SAS
0021600881,2017-02-26,LAC vs. CHA,W,124,3,LAC,CHA
0021600876,2017-02-26,DEN vs. MEM,L,98,-7,DEN,MEM
0021600877,2017-02-26,WAS vs. UTA,L,92,-10,WAS,UTA
0021600880,2017-02-26,OKC vs. NOP,W,118,8,OKC,NOP
0021600879,2017-02-26,DET vs. BOS,L,98,-6,DET,BOS
0021600884,2017-02-27,CLE vs. MIL,W,102,7,CLE,MIL
0021600887,2017-02-27,DAL vs. MIA,W,96,7,DAL,MIA
0021600882,2017-02-27,NYK vs. TOR,L,91,-1,NYK,TOR
0021600885,2017-02-27,BOS vs. ATL,L,98,-16,BOS,ATL
0021600888,2017-02-27,SAC vs. MIN,L,88,-14,SAC,MIN
0021600883,2017-02-27,PHI vs. GSW,L,108,-11,PHI,GSW
0021600886,2017-02-27,HOU vs. IND,L,108,-9,HOU,IND
0021600894,2017-02-28,LAL vs. CHA,L,104,-5,LAL,CHA
0021600889,2017-02-28,WAS vs. GSW,W,112,4,WAS,GSW
0021600890,2017-02-28,DET vs. POR,W,120,7,DET,POR
0021600893,2017-02-28,OKC vs. UTA,W,109,3,OKC,UTA
0021600892,2017-02-28,MEM vs. PHX,W,130,18,MEM,PHX
0021600891,2017-02-28,CHI vs. DEN,L,107,-18,CHI,DEN
0021600895,2017-03-01,ORL vs. NYK,L,90,-11,ORL,NYK
0021600901,2017-03-01,BOS vs. CLE,W,103,4,BOS,CLE
0021600898,2017-03-01,MIA vs. PHI,W,125,27,MIA,PHI
0021600897,2017-03-01,ATL vs. DAL,W,100,5,ATL,DAL
0021600904,2017-03-01,LAC vs. HOU,L,103,-19,LAC,HOU
0021600900,2017-03-01,NOP vs. DET,W,109,23,NOP,DET
0021600903,2017-03-01,UTA vs. MIN,L,80,-27,UTA,MIN
0021600899,2017-03-01,MIL vs. DEN,L,98,-12,MIL,DEN
0021600902,2017-03-01,SAS vs. IND,W,100,1,SAS,IND
0021600905,2017-03-01,SAC vs. BKN,L,100,-9,SAC,BKN
0021600896,2017-03-01,TOR vs. WAS,L,96,-9,TOR,WAS
0021600908,2017-03-02,POR vs. OKC,W,114,5,POR,OKC
0021600907,2017-03-02,PHX vs. CHA,W,120,17,PHX,CHA
0021600906,2017-03-02,CHI vs. GSW,W,94,7,CHI,GSW
0021600915,2017-03-03,UTA vs. BKN,W,112,15,UTA,BKN
0021600912,2017-03-03,MIL vs. LAC,W,112,11,MIL,LAC
0021600910,2017-03-03,WAS vs. TOR,L,106,-8,WAS,TOR
0021600913,2017-03-03,ATL vs. CLE,L,130,-5,ATL,CLE
0021600914,2017-03-03,DAL vs. MEM,W,104,4,DAL,MEM
0021600916,2017-03-03,PHX vs. OKC,W,118,7,PHX,OKC
0021600918,2017-03-03,LAL vs. BOS,L,95,-20,LAL,BOS
0021600911,2017-03-03,ORL vs. MIA,W,110,11,ORL,MIA
0021600909,2017-03-03,PHI vs. NYK,W,105,3,PHI,NYK
0021600917,2017-03-03,NOP vs. SAS,L,98,-3,NOP,SAS
0021600920,2017-03-04,MIL vs. TOR,W,101,7,MIL,TOR
0021600925,2017-03-04,SAS vs. MIN,W,97,7,SAS,MIN
0021600926,2017-03-04,POR vs. BKN,W,130,14,POR,BKN
0021600919,2017-03-04,PHI vs. DET,L,106,-30,PHI,DET
0021600921,2017-03-04,MIA vs. CLE,W,120,28,MIA,CLE
0021600923,2017-03-04,DEN vs. CHA,L,102,-10,DEN,CHA
0021600924,2017-03-04,HOU vs. MEM,W,123,15,HOU,MEM
0021600922,2017-03-04,CHI vs. LAC,L,91,-10,CHI,LAC
0021600927,2017-03-05,ATL vs. IND,L,96,-1,ATL,IND
0021600929,2017-03-05,PHX vs. BOS,W,109,3,PHX,BOS
0021600932,2017-03-05,DAL vs. OKC,W,104,15,DAL,OKC
0021600933,2017-03-05,LAL vs. NOP,L,97,-8,LAL,NOP
0021600928,2017-03-05,NYK vs. GSW,L,105,-7,NYK,GSW
0021600930,2017-03-05,WAS vs. ORL,W,115,1,WAS,ORL
0021600931,2017-03-05,SAC vs. UTA,L,109,-1,SAC,UTA
0021600943,2017-03-06,DEN vs. SAC,W,108,12,DEN,SAC
0021600939,2017-03-06,MEM vs. BKN,L,109,-13,MEM,BKN
0021600934,2017-03-06,PHI vs. MIL,L,98,-14,PHI,MIL
0021600944,2017-03-06,UTA vs. NOP,W,88,5,UTA,NOP
0021600945,2017-03-06,LAC vs. BOS,W,116,14,LAC,BOS
0021600938,2017-03-06,DET vs. CHI,W,109,14,DET,CHI
0021600937,2017-03-06,ATL vs. GSW,L,111,-8,ATL,GSW
0021600935,2017-03-06,ORL vs. NYK,L,105,-8,ORL,NYK
0021600942,2017-03-06,SAS vs. HOU,W,112,2,SAS,HOU
0021600941,2017-03-06,CHA vs. IND,W,100,12,CHA,IND
0021600936,2017-03-06,CLE vs. MIA,L,98,-8,CLE,MIA
0021600946,2017-03-07,OKC vs. POR,L,121,-5,OKC,POR
0021600947,2017-03-07,DAL vs. LAL,W,122,11,DAL,LAL
0021600948,2017-03-07,PHX vs. WAS,L,127,-4,PHX,WAS
0021600952,2017-03-08,MIL vs. NYK,W,104,11,MIL,NYK
0021600955,2017-03-08,MIN vs. LAC,W,107,16,MIN,LAC
0021600956,2017-03-08,IND vs. DET,W,115,17,IND,DET
0021600957,2017-03-08,SAS vs. SAC,W,114,10,SAS,SAC
0021600949,2017-03-08,ORL vs. CHI,W,98,7,ORL,CHI
0021600958,2017-03-08,DEN vs. WAS,L,113,-10,DEN,WAS
0021600951,2017-03-08,MIA vs. CHA,W,108,7,MIA,CHA
0021600959,2017-03-08,GSW vs. BOS,L,86,-13,GSW,BOS
0021600953,2017-03-08,NOP vs. TOR,L,87,-7,NOP,TOR
0021600954,2017-03-08,HOU vs. UTA,L,108,-7,HOU,UTA
0021600950,2017-03-08,ATL vs. BKN,W,110,5,ATL,BKN
0021600963,2017-03-09,POR vs. PHI,W,114,6,POR,PHI
0021600960,2017-03-09,DET vs. CLE,W,106,5,DET,CLE
0021600961,2017-03-09,MEM vs. LAC,L,98,-16,MEM,LAC
0021600962,2017-03-09,OKC vs. SAS,W,102,10,OKC,SAS
0021600964,2017-03-09,PHX vs. LAL,L,110,-12,PHX,LAL
0021600970,2017-03-10,DEN vs. BOS,W,119,20,DEN,BOS
0021600969,2017-03-10,ATL vs. TOR,W,105,6,ATL,TOR
0021600966,2017-03-10,CHI vs. HOU,L,94,-21,CHI,HOU
0021600968,2017-03-10,MIN vs. GSW,W,103,1,MIN,GSW
0021600967,2017-03-10,MIL vs. IND,W,99,14,MIL,IND
0021600972,2017-03-10,SAC vs. WAS,L,122,-8,SAC,WAS
0021600965,2017-03-10,CHA vs. ORL,W,121,40,CHA,ORL
0021600971,2017-03-10,DAL vs. BKN,W,105,9,DAL,BKN
0021600974,2017-03-11,LAC vs. PHI,W,112,12,LAC,PHI
0021600976,2017-03-11,CHA vs. NOP,L,122,-3,CHA,NOP
0021600981,2017-03-11,MEM vs. ATL,L,90,-17,MEM,ATL
0021600983,2017-03-11,POR vs. WAS,L,124,-1,POR,WAS
0021600978,2017-03-11,MIL vs. MIN,W,102,7,MIL,MIN
0021600982,2017-03-11,DAL vs. PHX,L,98,-2,DAL,PHX
0021600973,2017-03-11,OKC vs. UTA,W,112,8,OKC,UTA
0021600977,2017-03-11,ORL vs. CLE,L,104,-12,ORL,CLE
0021600975,2017-03-11,DET vs. NYK,W,112,20,DET,NYK
0021600984,2017-03-11,SAC vs. DEN,L,92,-13,SAC,DEN
0021600979,2017-03-11,MIA vs. TOR,W,104,15,MIA,TOR
0021600980,2017-03-11,SAS vs. GSW,W,107,22,SAS,GSW
0021600986,2017-03-12,BKN vs. NYK,W,120,8,BKN,NYK
0021600985,2017-03-12,BOS vs. CHI,W,100,20,BOS,CHI
0021600987,2017-03-12,IND vs. MIA,W,102,4,IND,MIA
0021600988,2017-03-12,PHX vs. POR,L,101,-9,PHX,POR
0021600989,2017-03-12,HOU vs. CLE,W,117,5,HOU,CLE
0021600990,2017-03-12,LAL vs. PHI,L,116,-2,LAL,PHI
0021600992,2017-03-13,TOR vs. DAL,W,100,22,TOR,DAL
0021600997,2017-03-13,SAC vs. ORL,W,120,5,SAC,ORL
0021600993,2017-03-13,MEM vs. MIL,W,113,20,MEM,MIL
0021600995,2017-03-13,MIN vs. WAS,W,119,15,MIN,WAS
0021600998,2017-03-13,DEN vs. LAL,W,129,28,DEN,LAL
0021600991,2017-03-13,CHA vs. CHI,L,109,-6,CHA,CHI
0021600996,2017-03-13,UTA vs. LAC,W,114,6,UTA,LAC
0021600994,2017-03-13,SAS vs. ATL,W,107,8,SAS,ATL
0021601003,2017-03-14,GSW vs. PHI,W,106,2,GSW,PHI
0021601002,2017-03-14,NOP vs. POR,W,100,23,NOP,POR
0021601001,2017-03-14,NYK vs. IND,W,87,6,NYK,IND
0021600999,2017-03-14,CLE vs. DET,W,128,32,CLE,DET
0021601000,2017-03-14,BKN vs. OKC,L,104,-18,BKN,OKC
0021601008,2017-03-15,DET vs. UTA,L,83,-14,DET,UTA
0021601011,2017-03-15,SAS vs. POR,L,106,-4,SAS,POR
0021601012,2017-03-15,PHX vs. SAC,L,101,-6,PHX,SAC
0021601010,2017-03-15,HOU vs. LAL,W,139,39,HOU,LAL
0021601013,2017-03-15,LAC vs. MIL,L,96,-1,LAC,MIL
0021601006,2017-03-15,BOS vs. MIN,W,117,13,BOS,MIN
0021601004,2017-03-15,WAS vs. DAL,L,107,-5,WAS,DAL
0021601005,2017-03-15,IND vs. CHA,W,98,21,IND,CHA
0021601009,2017-03-15,CHI vs. MEM,L,91,-7,CHI,MEM
0021601007,2017-03-15,MIA vs. NOP,W,120,8,MIA,NOP
0021601016,2017-03-16,NYK vs. BKN,L,110,-11,NYK,BKN
0021601019,2017-03-16,GSW vs. ORL,W,122,30,GSW,ORL
0021601014,2017-03-16,CLE vs. UTA,W,91,8,CLE,UTA
0021601015,2017-03-16,TOR vs. OKC,L,102,-21,TOR,OKC
0021601017,2017-03-16,ATL vs. MEM,L,91,-12,ATL,MEM
0021601018,2017-03-16,DEN vs. LAC,W,129,15,DEN,LAC
0021601024,2017-03-17,NOP vs. HOU,W,128,16,NOP,HOU
0021601023,2017-03-17,DET vs. TOR,L,75,-12,DET,TOR
0021601022,2017-03-17,BKN vs. BOS,L,95,-3,BKN,BOS
0021601026,2017-03-17,PHX vs. ORL,L,103,-6,PHX,ORL
0021601021,2017-03-17,WAS vs. CHI,W,112,5,WAS,CHI
0021601027,2017-03-17,LAL vs. MIL,L,103,-4,LAL,MIL
0021601020,2017-03-17,PHI vs. DAL,W,116,42,PHI,DAL
0021601025,2017-03-17,MIA vs. MIN,W,123,18,MIA,MIN
0021601029,2017-03-18,ATL vs. POR,L,97,-16,ATL,POR
0021601028,2017-03-18,OKC vs. SAC,W,110,16,OKC,SAC
0021601031,2017-03-18,LAC vs. CLE,W,108,30,LAC,CLE
0021601034,2017-03-18,DEN vs. HOU,L,105,-4,DEN,HOU
0021601033,2017-03-18,MEM vs. SAS,W,104,8,MEM,SAS
0021601030,2017-03-18,CHA vs. WAS,W,98,5,CHA,WAS
0021601035,2017-03-18,GSW vs. MIL,W,117,25,GSW,MIL
0021601032,2017-03-18,CHI vs. UTA,W,95,9,CHI,UTA
0021601037,2017-03-19,PHI vs. BOS,W,105,6,PHI,BOS
0021601039,2017-03-19,NOP vs. MIN,W,123,14,NOP,MIN
0021601041,2017-03-19,MIA vs. POR,L,104,-11,MIA,POR
0021601036,2017-03-19,BKN vs. DAL,L,104,-7,BKN,DAL
0021601038,2017-03-19,DET vs. PHX,W,112,17,DET,PHX
0021601040,2017-03-19,TOR vs. IND,W,116,25,TOR,IND
0021601042,2017-03-19,SAS vs. SAC,W,118,16,SAS,SAC
0021601043,2017-03-19,LAL vs. CLE,L,120,-5,LAL,CLE
0021601046,2017-03-20,IND vs. UTA,W,107,7,IND,UTA
0021601045,2017-03-20,ORL vs. PHI,W,112,3,ORL,PHI
0021601050,2017-03-20,LAC vs. NYK,W,114,9,LAC,NYK
0021601048,2017-03-20,HOU vs. DEN,W,125,1,HOU,DEN
0021601044,2017-03-20,CHA vs. ATL,W,105,15,CHA,ATL
0021601049,2017-03-20,OKC vs. GSW,L,95,-16,OKC,GSW
0021601047,2017-03-20,BOS vs. WAS,W,110,8,BOS,WAS
0021601053,2017-03-21,MIA vs. PHX,W,112,15,MIA,PHX
0021601057,2017-03-21,POR vs. MIL,L,90,-3,POR,MIL
0021601052,2017-03-21,BKN vs. DET,W,98,2,BKN,DET
0021601056,2017-03-21,MIN vs. SAS,L,93,-7,MIN,SAS
0021601055,2017-03-21,DAL vs. GSW,L,87,-25,DAL,GSW
0021601051,2017-03-21,TOR vs. CHI,W,122,2,TOR,CHI
0021601054,2017-03-21,NOP vs. MEM,W,95,13,NOP,MEM
0021601058,2017-03-21,LAL vs. LAC,L,109,-24,LAL,LAC
0021601063,2017-03-22,WAS vs. ATL,W,104,4,WAS,ATL
0021601061,2017-03-22,CHI vs. DET,W,117,22,CHI,DET
0021601059,2017-03-22,ORL vs. CHA,L,102,-7,ORL,CHA
0021601060,2017-03-22,BOS vs. IND,W,109,9,BOS,IND
0021601064,2017-03-22,DEN vs. CLE,W,126,13,DEN,CLE
0021601062,2017-03-22,OKC vs. PHI,W,122,25,OKC,PHI
0021601065,2017-03-22,SAC vs. MIL,L,98,-18,SAC,MIL
0021601066,2017-03-22,UTA vs. NYK,W,108,7,UTA,NYK
0021601071,2017-03-23,POR vs. NYK,W,110,15,POR,NYK
0021601068,2017-03-23,MIA vs. TOR,L,84,-17,MIA,TOR
0021601070,2017-03-23,SAS vs. MEM,W,97,7,SAS,MEM
0021601067,2017-03-23,BKN vs. PHX,W,126,28,BKN,PHX
0021601069,2017-03-23,DAL vs. LAC,W,97,2,DAL,LAC
0021601077,2017-03-24,CHI vs. PHI,L,107,-10,CHI,PHI
0021601079,2017-03-24,HOU vs. NOP,W,117,10,HOU,NOP
0021601072,2017-03-24,WAS vs. BKN,W,129,21,WAS,BKN
0021601080,2017-03-24,LAL vs. MIN,W,130,11,LAL,MIN
0021601075,2017-03-24,IND vs. DEN,L,117,-8,IND,DEN
0021601074,2017-03-24,ORL vs. DET,W,115,28,ORL,DET
0021601073,2017-03-24,CHA vs. CLE,L,105,-7,CHA,CLE
0021601081,2017-03-24,GSW vs. SAC,W,114,14,GSW,SAC
0021601078,2017-03-24,MIL vs. ATL,W,100,3,MIL,ATL
0021601076,2017-03-24,BOS vs. PHX,W,130,10,BOS,PHX
0021601086,2017-03-25,POR vs. MIN,W,112,12,POR,MIN
0021601085,2017-03-25,SAS vs. NYK,W,106,8,SAS,NYK
0021601084,2017-03-25,DAL vs. TOR,L,86,-8,DAL,TOR
0021601082,2017-03-25,LAC vs. UTA,W,108,13,LAC,UTA
0021601083,2017-03-25,CLE vs. WAS,L,115,-12,CLE,WAS
0021601089,2017-03-26,LAC vs. SAC,L,97,-1,LAC,SAC
0021601088,2017-03-26,ATL vs. BKN,L,92,-15,ATL,BKN
0021601092,2017-03-26,IND vs. PHI,W,107,13,IND,PHI
0021601094,2017-03-26,GSW vs. MEM,W,106,12,GSW,MEM
0021601093,2017-03-26,BOS vs. MIA,W,112,4,BOS,MIA
0021601090,2017-03-26,MIL vs. CHI,L,94,-15,MIL,CHI
0021601091,2017-03-26,HOU vs. OKC,W,137,12,HOU,OKC
0021601096,2017-03-26,LAL vs. POR,L,81,-16,LAL,POR
0021601087,2017-03-26,CHA vs. PHX,W,120,14,CHA,PHX
0021601095,2017-03-26,DEN vs. NOP,L,90,-25,DEN,NOP
0021601097,2017-03-27,TOR vs. ORL,W,131,19,TOR,ORL
0021601099,2017-03-27,SAS vs. CLE,W,103,29,SAS,CLE
0021601100,2017-03-27,DAL vs. OKC,L,91,-1,DAL,OKC
0021601102,2017-03-27,UTA vs. NOP,W,108,8,UTA,NOP
0021601101,2017-03-27,SAC vs. MEM,W,91,1,SAC,MEM
0021601098,2017-03-27,NYK vs. DET,W,109,14,NYK,DET
0021601104,2017-03-28,IND vs. MIN,L,114,-1,IND,MIN
0021601103,2017-03-28,CHA vs. MIL,L,108,-10,CHA,MIL
0021601106,2017-03-28,ATL vs. PHX,W,95,4,ATL,PHX
0021601110,2017-03-28,LAL vs. WAS,L,108,-11,LAL,WAS
0021601107,2017-03-28,DET vs. MIA,L,96,-1,DET,MIA
0021601108,2017-03-28,HOU vs. GSW,L,106,-7,HOU,GSW
0021601109,2017-03-28,POR vs. DEN,W,122,9,POR,DEN
0021601105,2017-03-28,BKN vs. PHI,L,101,-5,BKN,PHI
0021601114,2017-03-29,TOR vs. CHA,L,106,-4,TOR,CHA
0021601116,2017-03-29,MEM vs. IND,W,110,13,MEM,IND
0021601112,2017-03-29,ORL vs. OKC,L,106,-8,ORL,OKC
0021601111,2017-03-29,PHI vs. ATL,L,92,-7,PHI,ATL
0021601115,2017-03-29,NYK vs. MIA,L,88,-17,NYK,MIA
0021601117,2017-03-29,NOP vs. DAL,W,121,3,NOP,DAL
0021601118,2017-03-29,SAS vs. GSW,L,98,-12,SAS,GSW
0021601113,2017-03-29,BOS vs. MIL,L,100,-3,BOS,MIL
0021601120,2017-03-29,SAC vs. UTA,L,82,-30,SAC,UTA
0021601119,2017-03-29,LAC vs. WAS,W,133,9,LAC,WAS
0021601123,2017-03-30,MIN vs. LAL,W,119,15,MIN,LAL
0021601121,2017-03-30,DET vs. BKN,W,90,1,DET,BKN
0021601122,2017-03-30,CHI vs. CLE,W,99,6,CHI,CLE
0021601124,2017-03-30,PHX vs. LAC,L,118,-6,PHX,LAC
0021601125,2017-03-30,POR vs. HOU,W,117,10,POR,HOU
0021601135,2017-03-31,OKC vs. SAS,L,95,-5,OKC,SAS
0021601136,2017-03-31,GSW vs. HOU,W,107,9,GSW,HOU
0021601133,2017-03-31,MIA vs. NYK,L,94,-4,MIA,NYK
0021601127,2017-03-31,CHA vs. DEN,W,122,8,CHA,DEN
0021601132,2017-03-31,NOP vs. SAC,W,117,28,NOP,SAC
0021601134,2017-03-31,UTA vs. WAS,W,95,7,UTA,WAS
0021601129,2017-03-31,BOS vs. ORL,W,117,1,BOS,ORL
0021601130,2017-03-31,MIL vs. DET,W,108,3,MIL,DET
0021601128,2017-03-31,CLE vs. PHI,W,122,17,CLE,PHI
0021601131,2017-03-31,MEM vs. DAL,W,99,9,MEM,DAL
0021601126,2017-03-31,TOR vs. IND,W,111,11,TOR,IND
0021601137,2017-04-01,LAC vs. LAL,W,115,11,LAC,LAL
0021601141,2017-04-01,POR vs. PHX,W,130,13,POR,PHX
0021601138,2017-04-01,CHI vs. ATL,W,106,2,CHI,ATL
0021601139,2017-04-01,BKN vs. ORL,W,121,10,BKN,ORL
0021601140,2017-04-01,MIN vs. SAC,L,117,-6,MIN,SAC
0021601143,2017-04-02,LAL vs. MEM,W,108,5,LAL,MEM
0021601144,2017-04-02,MIL vs. DAL,L,105,-4,MIL,DAL
0021601152,2017-04-02,GSW vs. WAS,W,139,24,GSW,WAS
0021601148,2017-04-02,BKN vs. ATL,W,91,9,BKN,ATL
0021601146,2017-04-02,NOP vs. CHI,L,110,-7,NOP,CHI
0021601145,2017-04-02,NYK vs. BOS,L,94,-16,NYK,BOS
0021601147,2017-04-02,TOR vs. PHI,W,113,8,TOR,PHI
0021601153,2017-04-02,PHX vs. HOU,L,116,-7,PHX,HOU
0021601151,2017-04-02,SAS vs. UTA,W,109,6,SAS,UTA
0021601150,2017-04-02,CLE vs. IND,W,135,5,CLE,IND
0021601149,2017-04-02,MIA vs. DEN,L,113,-3,MIA,DEN
0021601142,2017-04-02,OKC vs. CHA,L,101,-12,OKC,CHA
0021600940,2017-04-03,MIN vs. POR,W,110,1,MIN,POR
0021601159,2017-04-04,OKC vs. MIL,W,110,31,OKC,MIL
0021601158,2017-04-04,NOP vs. DEN,L,131,-3,NOP,DEN
0021601161,2017-04-04,SAS vs. MEM,W,95,6,SAS,MEM
0021601160,2017-04-04,NYK vs. CHI,W,100,9,NYK,CHI
0021601154,2017-04-04,PHI vs. BKN,L,118,-23,PHI,BKN
0021601155,2017-04-04,WAS vs. CHA,W,118,7,WAS,CHA
0021601164,2017-04-04,UTA vs. POR,W,106,19,UTA,POR
0021601163,2017-04-04,SAC vs. DAL,W,98,11,SAC,DAL
0021601157,2017-04-04,IND vs. TOR,W,108,18,IND,TOR
0021601162,2017-04-04,GSW vs. MIN,W,121,14,GSW,MIN
0021601156,2017-04-04,CLE vs. ORL,W,122,20,CLE,ORL
0021601169,2017-04-05,BOS vs. CLE,L,91,-23,BOS,CLE
0021601168,2017-04-05,HOU vs. DEN,W,110,6,HOU,DEN
